campaign_id,spend_date,channel,impressions,clicks,spend_usd
3,2024-06-11,referral,35034,1343,1090.46
3,2024-06-12,email,11457,466,1941.21
3,2024-06-12,referral,27918,1051,1399.7
3,2024-06-12,partnership,39468,386,1750.62
3,2024-06-12,facebook,31143,525,1859.43
3,2024-06-13,partnership,35158,450,1174.93
3,2024-06-13,paid_search,43856,1145,1567.01
3,2024-06-14,facebook,18124,363,989.6
3,2024-06-14,paid_search,9337,878,1128.56
3,2024-06-14,partnership,41218,201,1025.7
3,2024-06-15,organic,44274,1059,1442.99
3,2024-06-15,email,38807,1390,1087.36
3,2024-06-15,referral,7461,1183,773.88
3,2024-06-16,email,39598,994,346.23
3,2024-06-16,partnership,19658,1054,1544.42
3,2024-06-16,referral,12983,886,1406.38
3,2024-06-17,referral,33966,559,1073.47
3,2024-06-17,email,6365,1096,1551.94
3,2024-06-17,organic,18891,95,1464.25
3,2024-06-18,referral,25784,1465,382.78
3,2024-06-18,partnership,35352,592,366.3
3,2024-06-18,paid_search,24325,1471,485.83
3,2024-06-19,paid_search,7772,882,257.14
3,2024-06-19,partnership,32000,1205,350.42
3,2024-06-19,referral,34824,646,118.5
3,2024-06-19,organic,27926,709,599.98
3,2024-06-20,facebook,24957,1418,1879.48
3,2024-06-20,email,12641,969,1821.06
3,2024-06-20,paid_search,12006,789,417.53
3,2024-06-21,referral,41592,1194,245.48
3,2024-06-21,email,30398,1016,1117.1
3,2024-06-22,organic,40957,497,1833.43
3,2024-06-22,facebook,40904,151,1046.09
3,2024-06-22,referral,6595,803,1752.85
3,2024-06-23,paid_search,14266,972,91.45
3,2024-06-23,facebook,14643,447,1086.42
3,2024-06-23,partnership,14677,954,1051.26
3,2024-06-23,email,25872,1359,1724.99
3,2024-06-24,paid_search,42719,363,1080.82
3,2024-06-24,facebook,28897,1019,1488.31
3,2024-06-24,organic,26361,1073,795.54
3,2024-06-24,partnership,22045,1052,1657.76
3,2024-06-25,email,23221,582,758.87
3,2024-06-25,organic,6070,614,1881.83
3,2024-06-26,facebook,29628,905,708.11
3,2024-06-26,referral,20249,1462,382.53
3,2024-06-26,email,9086,949,1579.97
3,2024-06-27,email,31421,303,1577.44
3,2024-06-27,paid_search,28669,540,1384.61
3,2024-06-28,partnership,36864,670,1177.93
3,2024-06-28,organic,15200,1329,768.5
3,2024-06-28,paid_search,14522,1099,656.2
3,2024-06-29,organic,38654,232,1442.24
3,2024-06-29,referral,42900,338,1211.19
3,2024-06-30,facebook,36279,1294,735.35
3,2024-06-30,referral,37663,756,596.95
3,2024-06-30,paid_search,41054,556,1095.26
3,2024-06-30,partnership,22259,1224,1577.11
3,2024-07-01,facebook,22077,920,408.49
3,2024-07-01,partnership,29879,667,938.72
3,2024-07-01,referral,19076,928,787.92
3,2024-07-02,facebook,19012,1439,782.14
3,2024-07-02,partnership,27198,892,565.5
3,2024-07-02,referral,8203,1390,1404.41
3,2024-07-02,email,30256,1114,814.0
3,2024-07-03,organic,14446,913,481.87
3,2024-07-03,paid_search,37860,1011,777.62
3,2024-07-03,email,38862,1475,1654.79
3,2024-07-03,referral,9477,140,964.76
3,2024-07-04,partnership,18909,1348,1610.53
3,2024-07-04,email,42308,1482,1884.66
3,2024-07-04,paid_search,24321,454,186.3
3,2024-07-04,organic,32615,1172,167.73
3,2024-07-05,paid_search,28037,420,1980.3
3,2024-07-05,organic,25025,1021,584.72
3,2024-07-05,email,20502,1337,247.93
3,2024-07-06,paid_search,37867,362,647.27
3,2024-07-06,facebook,43724,289,842.33
3,2024-07-06,organic,14994,662,1252.16
3,2024-07-07,email,34760,287,1000.62
3,2024-07-07,paid_search,21733,1130,452.94
3,2024-07-07,organic,6958,1482,1154.65
3,2024-07-07,partnership,23373,506,1196.07
3,2024-07-08,paid_search,41332,1319,155.27
3,2024-07-08,partnership,28658,542,1040.38
3,2024-07-08,email,14914,1033,134.88
3,2024-07-09,email,36078,1486,119.22
3,2024-07-09,partnership,15179,762,1713.99
3,2024-07-10,partnership,13581,330,1444.51
3,2024-07-10,facebook,34801,588,815.25
3,2024-07-11,facebook,35591,284,1508.07
3,2024-07-11,referral,44298,457,1979.16
3,2024-07-11,organic,28950,1143,1984.43
3,2024-07-12,paid_search,14383,213,1940.62
3,2024-07-12,facebook,9968,627,1044.2
3,2024-07-12,partnership,35727,1272,1387.17
3,2024-07-12,email,38370,1109,296.15
3,2024-07-13,email,28985,1079,1865.55
3,2024-07-13,organic,18949,122,1448.1
3,2024-07-13,referral,18725,822,449.17
3,2024-07-14,partnership,28699,1061,1313.17
3,2024-07-14,referral,37936,544,709.03
3,2024-07-14,paid_search,35980,994,1994.01
3,2024-07-15,organic,28082,217,253.57
3,2024-07-15,paid_search,17328,1283,1452.38
3,2024-07-16,referral,44833,1384,158.39
3,2024-07-16,partnership,9646,277,1113.56
3,2024-07-17,partnership,9097,1084,1740.05
3,2024-07-17,organic,30496,452,1896.03
3,2024-07-17,paid_search,25058,905,1332.55
3,2024-07-18,email,9748,311,1487.93
3,2024-07-18,partnership,25266,1443,1881.26
3,2024-07-18,facebook,43676,96,568.98
3,2024-07-19,organic,20909,206,1741.21
3,2024-07-19,referral,32834,958,1845.89
3,2024-07-19,facebook,10928,1084,1505.73
3,2024-07-19,partnership,23919,1405,1383.92
3,2024-07-20,email,28109,1436,819.9
3,2024-07-20,referral,9210,1238,1159.02
3,2024-07-20,facebook,17481,121,1179.88
3,2024-07-21,referral,24943,1146,1688.96
3,2024-07-21,paid_search,29636,976,426.68
3,2024-07-22,organic,26621,329,995.77
3,2024-07-22,referral,27104,1231,1610.14
3,2024-07-22,paid_search,32977,460,724.93
3,2024-07-22,facebook,11998,1009,1960.18
3,2024-07-23,paid_search,29855,318,1534.11
3,2024-07-23,referral,29244,199,833.85
3,2024-07-24,partnership,26934,765,752.8
3,2024-07-24,paid_search,15934,1086,1982.36
3,2024-07-25,partnership,42438,1102,423.18
3,2024-07-25,email,43840,168,254.12
3,2024-07-25,facebook,11832,336,936.48
3,2024-07-26,facebook,44439,149,444.08
3,2024-07-26,paid_search,33955,1178,849.39
3,2024-07-26,referral,31221,1349,914.29
3,2024-07-27,email,12890,1208,975.48
3,2024-07-27,facebook,44144,1312,269.09
3,2024-07-28,facebook,8567,1163,319.14
3,2024-07-28,email,34681,276,1641.75
3,2024-07-28,referral,18221,1448,967.25
3,2024-07-29,email,35416,1272,1351.26
3,2024-07-29,organic,29521,531,1219.75
3,2024-07-29,partnership,17899,469,1338.5
3,2024-07-29,referral,28856,668,1275.3
3,2024-07-30,facebook,33979,128,270.91
3,2024-07-30,paid_search,18469,778,136.63
3,2024-07-31,organic,8894,159,1957.22
3,2024-07-31,facebook,37753,712,1931.68
3,2024-07-31,paid_search,28906,1145,634.39
3,2024-08-01,paid_search,26729,851,1202.33
3,2024-08-01,email,42688,84,256.94
3,2024-08-01,organic,36456,290,747.01
3,2024-08-02,organic,21368,1002,1364.53
3,2024-08-02,partnership,34501,781,464.92
3,2024-08-03,organic,35146,1425,1539.88
3,2024-08-03,partnership,43572,838,1635.58
3,2024-08-03,paid_search,44555,649,1373.82
3,2024-08-03,referral,21307,881,1339.09
3,2024-08-04,partnership,37416,751,800.75
3,2024-08-04,referral,38460,1116,1812.69
3,2024-08-04,email,32957,1106,1040.57
3,2024-08-05,email,11791,509,205.71
3,2024-08-05,facebook,42452,1375,493.19
3,2024-08-06,email,28437,738,1610.14
3,2024-08-06,paid_search,34326,399,531.76
3,2024-08-06,organic,39398,791,735.28
3,2024-08-06,referral,40433,131,1046.54
3,2024-08-07,organic,42274,470,1949.24
3,2024-08-07,paid_search,16113,225,1232.98
3,2024-08-07,referral,41249,220,582.2
3,2024-08-08,partnership,34746,1173,556.56
3,2024-08-08,email,25460,1405,375.72
3,2024-08-09,facebook,17104,1082,1691.99
3,2024-08-09,partnership,24321,741,1257.14
3,2024-08-09,email,42517,1041,1861.4
3,2024-08-10,paid_search,37445,1197,333.36
3,2024-08-10,facebook,12775,536,639.07
3,2024-08-10,partnership,7554,641,1995.97
3,2024-08-11,referral,26483,685,1024.03
3,2024-08-11,paid_search,39068,1425,991.79
3,2024-08-11,organic,21707,1267,1553.12
3,2024-08-11,email,22938,826,674.15
3,2024-08-12,organic,41255,230,448.51
3,2024-08-12,referral,26684,757,402.07
3,2024-08-12,email,31520,1477,1341.9
3,2024-08-13,partnership,37391,1367,470.64
3,2024-08-13,referral,26748,515,1738.09
3,2024-08-13,organic,33154,707,1034.37
3,2024-08-13,email,20683,1102,1637.89
3,2024-08-14,email,17629,513,1168.44
3,2024-08-14,facebook,9958,727,484.68
3,2024-08-14,partnership,29164,218,1961.71
3,2024-08-14,organic,14299,842,731.49
3,2024-08-15,paid_search,12508,846,904.61
3,2024-08-15,facebook,15549,1247,1284.88
3,2024-08-16,partnership,21868,217,1317.18
3,2024-08-16,facebook,20997,1298,1011.55
3,2024-08-16,email,40754,884,1212.32
3,2024-08-17,referral,24052,1075,1957.39
3,2024-08-17,partnership,31003,442,509.53
3,2024-08-17,facebook,11216,1172,1325.22
3,2024-08-17,paid_search,30291,377,1347.43
3,2024-08-18,organic,17158,460,278.5
3,2024-08-18,referral,33679,431,110.83
3,2024-08-19,email,25060,1321,1329.77
3,2024-08-19,paid_search,8016,512,1138.4
3,2024-08-19,referral,39085,1243,1167.3
3,2024-08-20,organic,22208,767,991.71
3,2024-08-20,referral,13472,984,1383.43
3,2024-08-20,paid_search,12220,1332,1404.55
3,2024-08-20,partnership,11403,407,561.04
3,2024-08-21,paid_search,34818,584,610.42
3,2024-08-21,facebook,44672,1158,1574.86
3,2024-08-22,partnership,28616,586,1595.05
3,2024-08-22,email,25708,349,354.46
3,2024-08-23,email,14143,1424,267.25
3,2024-08-23,facebook,28253,524,1720.49
3,2024-08-24,organic,32857,1459,1773.56
3,2024-08-24,paid_search,39080,441,243.72
3,2024-08-24,facebook,35588,1415,884.65
3,2024-08-25,referral,7722,378,1433.82
3,2024-08-25,email,17055,982,418.6
3,2024-08-25,organic,10692,1190,1727.64
3,2024-08-26,paid_search,17455,718,886.47
3,2024-08-26,email,16943,1180,960.78
3,2024-08-27,paid_search,9444,299,994.7
3,2024-08-27,organic,33989,1435,1337.45
3,2024-08-27,partnership,33781,861,1352.74
3,2024-08-28,paid_search,40769,812,754.03
3,2024-08-28,organic,33592,1360,1822.11
3,2024-08-29,partnership,24430,784,983.19
3,2024-08-29,email,27478,902,739.66
3,2024-08-29,referral,41840,1217,1719.19
3,2024-08-30,organic,30734,1330,1070.93
3,2024-08-30,partnership,28325,251,1169.76
3,2024-08-30,email,33793,174,1605.69
3,2024-08-31,partnership,7114,783,215.21
3,2024-08-31,facebook,28693,1346,1980.06
3,2024-09-01,referral,36067,1066,1056.29
3,2024-09-01,organic,6096,1361,341.4
3,2024-09-01,facebook,39890,1489,1586.48
3,2024-09-02,paid_search,26358,1176,1714.42
3,2024-09-02,facebook,26360,277,585.2
3,2024-09-02,referral,18069,306,1980.45
3,2024-09-03,partnership,26213,423,204.18
3,2024-09-03,email,26834,306,613.77
3,2024-09-03,referral,7000,622,1885.14
3,2024-09-04,referral,8499,1434,384.7
3,2024-09-04,organic,26724,659,1656.08
3,2024-09-04,paid_search,42658,854,1476.75
3,2024-09-04,email,10947,1298,769.94
3,2024-09-05,partnership,6355,963,1365.27
3,2024-09-05,email,30464,1219,293.62
3,2024-09-05,organic,30293,1098,876.98
3,2024-09-06,referral,7830,1181,261.49
3,2024-09-06,facebook,40164,583,750.56
3,2024-09-06,partnership,24870,1157,1609.06
3,2024-09-06,email,34336,235,1455.86
3,2024-09-07,facebook,18893,1012,594.52
3,2024-09-07,email,8580,1471,762.42
3,2024-09-08,facebook,44019,641,1279.9
3,2024-09-08,paid_search,7394,498,957.12
3,2024-09-08,email,30463,134,653.89
3,2024-09-09,referral,30021,931,1583.69
3,2024-09-09,organic,38327,515,779.96
3,2024-09-09,paid_search,27463,1128,1650.43
3,2024-09-09,email,30336,125,1750.96
3,2024-09-10,facebook,20648,233,423.73
3,2024-09-10,paid_search,38562,210,1157.5
3,2024-09-11,facebook,33119,934,638.89
3,2024-09-11,referral,15931,644,1388.19
3,2024-09-11,partnership,19192,1436,1742.41
3,2024-09-11,email,39382,681,1598.41
3,2024-09-12,paid_search,37701,101,1774.68
3,2024-09-12,organic,38713,268,1232.4
3,2024-09-13,facebook,26482,922,529.8
3,2024-09-13,referral,14129,749,306.93
3,2024-09-13,partnership,23226,1382,679.95
3,2024-09-13,email,11051,1303,773.06
3,2024-09-14,referral,31865,206,1262.69
3,2024-09-14,partnership,16886,1414,1897.04
3,2024-09-14,email,22760,204,1509.85
3,2024-09-14,organic,13232,752,1281.8
3,2024-09-15,paid_search,10934,513,1986.18
3,2024-09-15,partnership,27108,642,1536.47
3,2024-09-15,email,28146,908,1720.62
3,2024-09-15,organic,12943,536,1400.11
3,2024-09-16,facebook,7316,999,1789.78
3,2024-09-16,paid_search,32246,866,163.32
3,2024-09-16,email,40721,347,1991.99
3,2024-09-16,organic,20325,176,530.85
3,2024-09-17,referral,19142,1001,389.25
3,2024-09-17,facebook,37929,1223,1961.58
3,2024-09-17,partnership,39071,602,1637.29
3,2024-09-18,paid_search,14175,748,450.85
3,2024-09-18,organic,23059,938,224.09
3,2024-09-18,partnership,19660,468,434.21
3,2024-09-19,partnership,28427,248,869.03
3,2024-09-19,facebook,44908,1076,321.95
3,2024-09-19,organic,18648,848,676.61
3,2024-09-19,email,42137,1371,855.36
3,2024-09-20,organic,23726,1473,1255.4
3,2024-09-20,referral,23758,984,842.89
3,2024-09-20,paid_search,17524,1137,1980.44
3,2024-09-21,facebook,40458,522,605.72
3,2024-09-21,partnership,30819,1006,1477.88
3,2024-09-21,organic,31572,114,1135.29
3,2024-09-22,email,9090,1473,782.0
3,2024-09-22,facebook,26922,954,1017.5
3,2024-09-22,organic,13297,910,253.87
3,2024-09-23,facebook,40374,122,236.28
3,2024-09-23,partnership,30032,1059,1627.67
3,2024-09-24,email,20728,462,1617.24
3,2024-09-24,facebook,11541,440,1190.29
3,2024-09-24,paid_search,36266,282,332.09
3,2024-09-25,email,38064,841,1221.53
3,2024-09-25,organic,12856,320,863.14
3,2024-09-25,referral,12357,422,210.64
3,2024-09-26,partnership,7925,299,1694.87
3,2024-09-26,facebook,32677,1253,619.78
3,2024-09-26,referral,39528,642,1914.04
3,2024-09-26,paid_search,27011,952,1867.2
3,2024-09-27,paid_search,13375,555,1584.67
3,2024-09-27,organic,43495,157,901.45
3,2024-09-27,email,39586,361,338.0
3,2024-09-28,email,44310,971,808.94
3,2024-09-28,paid_search,30948,819,432.61
3,2024-09-29,referral,12858,165,855.18
3,2024-09-29,email,35457,1306,1871.36
3,2024-09-29,paid_search,12554,589,701.29
3,2024-09-30,organic,12670,1174,1808.8
3,2024-09-30,paid_search,35274,1272,1705.44
3,2024-09-30,facebook,6139,1069,342.85
3,2024-09-30,referral,16578,1186,939.33
3,2024-10-01,paid_search,15058,873,684.2
3,2024-10-01,organic,20889,1320,153.02
3,2024-10-01,facebook,14434,490,1910.43
3,2024-10-01,email,9503,1472,1110.63
3,2024-10-02,email,40982,812,1928.0
3,2024-10-02,referral,27515,1205,1826.85
3,2024-10-02,paid_search,32960,851,1750.44
3,2024-10-02,facebook,34774,1136,1893.2
3,2024-10-03,paid_search,9328,179,1161.08
3,2024-10-03,facebook,31549,1238,1074.55
3,2024-10-03,organic,6881,1451,939.38
3,2024-10-04,facebook,27478,1381,582.27
3,2024-10-04,organic,26837,1438,882.14
3,2024-10-04,partnership,11168,819,1712.33
3,2024-10-04,paid_search,28103,1363,331.72
3,2024-10-05,facebook,25520,852,1967.75
3,2024-10-05,organic,26854,647,1057.12
3,2024-10-06,paid_search,35802,747,1860.61
3,2024-10-06,referral,9349,1318,1247.42
3,2024-10-06,organic,35102,819,285.09
3,2024-10-06,partnership,37015,585,268.54
3,2024-10-07,paid_search,15584,1333,192.24
3,2024-10-07,referral,30688,470,1844.88
3,2024-10-07,facebook,12516,746,1969.02
3,2024-10-07,email,35337,836,1496.68
3,2024-10-08,email,41930,1008,980.94
3,2024-10-08,paid_search,17593,1088,108.94
3,2024-10-08,facebook,26916,792,1230.64
3,2024-10-09,email,12438,1221,447.87
3,2024-10-09,paid_search,36953,239,139.29
3,2024-10-09,organic,38628,944,1142.56
3,2024-10-09,partnership,6122,748,513.25
3,2024-10-10,email,18487,461,791.47
3,2024-10-10,facebook,6409,1091,1024.42
3,2024-10-10,paid_search,27574,835,479.97
3,2024-10-11,organic,10115,191,1992.0
3,2024-10-11,facebook,13151,1158,393.42
3,2024-10-12,organic,30489,195,1149.39
3,2024-10-12,facebook,9439,523,1063.91
3,2024-10-13,email,15223,920,1502.29
3,2024-10-13,facebook,28392,1329,1184.63
3,2024-10-13,referral,42713,897,1993.48
3,2024-10-14,paid_search,31508,846,1658.86
3,2024-10-14,partnership,14282,739,1200.93
3,2024-10-15,partnership,29031,985,1760.56
3,2024-10-15,referral,40921,926,1786.9
3,2024-10-15,facebook,38997,749,1340.05
3,2024-10-16,paid_search,43023,1139,216.78
3,2024-10-16,referral,44487,945,1161.51
3,2024-10-16,partnership,33419,1249,1235.88
3,2024-10-16,organic,43348,176,1845.12
3,2024-10-17,partnership,13095,1251,1891.86
3,2024-10-17,referral,38732,676,862.35
3,2024-10-17,organic,44413,996,569.55
3,2024-10-17,email,18708,801,882.48
3,2024-10-18,facebook,13958,1246,613.01
3,2024-10-18,paid_search,19200,505,1111.04
3,2024-10-18,email,20728,824,1294.73
3,2024-10-18,referral,9109,168,1249.24
3,2024-10-19,email,34734,1369,993.31
3,2024-10-19,paid_search,22099,412,1668.84
3,2024-10-19,facebook,44930,638,1557.08
3,2024-10-20,paid_search,23857,236,570.58
3,2024-10-20,facebook,40291,1374,944.25
3,2024-10-20,partnership,37817,981,1206.22
3,2024-10-20,organic,30881,407,1657.12
3,2024-10-21,referral,10101,117,739.8
3,2024-10-21,paid_search,37607,679,1292.38
3,2024-10-21,organic,26778,405,112.15
3,2024-10-21,partnership,42419,620,426.68
3,2024-10-22,partnership,37548,1018,462.68
3,2024-10-22,email,31390,981,285.58
3,2024-10-22,facebook,35263,576,1066.84
3,2024-10-22,organic,17565,962,1460.01
3,2024-10-23,organic,26734,650,1386.58
3,2024-10-23,partnership,14245,1364,1930.0
3,2024-10-23,facebook,39238,1383,1092.38
3,2024-10-24,organic,11986,161,747.0
3,2024-10-24,referral,19560,1377,510.84
3,2024-10-24,paid_search,30296,819,61.65
3,2024-10-24,email,38093,484,362.24
3,2024-10-25,organic,38523,1328,1945.88
3,2024-10-25,partnership,24258,478,1803.87
3,2024-10-25,email,44352,492,1818.24
3,2024-10-25,paid_search,15817,537,1364.12
3,2024-10-26,paid_search,6808,1418,540.37
3,2024-10-26,referral,7057,226,388.19
3,2024-10-27,partnership,12575,1019,1939.74
3,2024-10-27,paid_search,32117,527,471.5
3,2024-10-28,partnership,34580,1353,563.25
3,2024-10-28,email,24485,1102,368.86
3,2024-10-28,organic,9118,1216,1085.56
3,2024-10-28,paid_search,23106,620,1668.27
3,2024-10-29,facebook,34257,113,101.36
3,2024-10-29,email,17122,767,146.94
3,2024-10-29,paid_search,40148,554,1692.89
3,2024-10-30,referral,16879,567,752.63
3,2024-10-30,partnership,15421,964,1699.28
3,2024-10-30,facebook,7021,572,410.65
3,2024-10-30,email,8156,1032,907.91
3,2024-10-31,partnership,15470,1293,871.92
3,2024-10-31,facebook,43909,468,1297.97
3,2024-10-31,organic,28655,1235,1405.79
3,2024-10-31,referral,33017,778,462.92
3,2024-11-01,referral,43116,708,550.42
3,2024-11-01,facebook,38605,321,1148.72
3,2024-11-01,email,30311,588,1827.65
3,2024-11-01,organic,17197,1481,1358.38
3,2024-11-02,facebook,9422,99,131.81
3,2024-11-02,organic,14569,889,152.9
3,2024-11-02,email,41612,1466,1310.52
3,2024-11-03,partnership,16127,1194,1794.93
3,2024-11-03,paid_search,37067,1289,548.29
3,2024-11-04,partnership,20295,672,988.22
3,2024-11-04,paid_search,29566,949,1840.35
3,2024-11-05,paid_search,15315,243,834.08
3,2024-11-05,email,16320,269,1860.94
3,2024-11-05,facebook,27123,322,1079.49
3,2024-11-05,referral,6278,664,851.37
3,2024-11-06,email,17093,371,1447.59
3,2024-11-06,facebook,17468,458,451.91
3,2024-11-06,partnership,31540,1101,1455.3
3,2024-11-07,paid_search,38297,568,218.28
3,2024-11-07,email,16127,580,1261.0
3,2024-11-07,referral,22076,102,1979.9
3,2024-11-07,facebook,28694,248,1159.24
3,2024-11-08,organic,28048,1282,665.27
3,2024-11-08,facebook,39466,1431,102.11
3,2024-11-08,paid_search,41081,1464,499.35
3,2024-11-08,referral,24854,442,681.02
3,2024-11-09,organic,17109,567,1143.58
3,2024-11-09,facebook,36504,578,78.42
3,2024-11-09,referral,29902,860,742.52
3,2024-11-09,partnership,9163,853,527.17
3,2024-11-10,paid_search,28483,309,246.92
3,2024-11-10,partnership,6888,338,1928.16
3,2024-11-10,organic,31204,363,1923.19
3,2024-11-10,facebook,38195,1205,1721.5
3,2024-11-11,referral,41566,128,1932.92
3,2024-11-11,partnership,32600,521,109.58
3,2024-11-11,email,21683,150,577.01
3,2024-11-11,paid_search,42614,335,1095.97
3,2024-11-12,facebook,24302,898,812.7
3,2024-11-12,email,7384,404,1178.57
3,2024-11-13,email,8785,1428,831.71
3,2024-11-13,partnership,25477,1009,1094.27
3,2024-11-13,facebook,20364,836,1157.29
3,2024-11-13,organic,11564,1214,1750.81
3,2024-11-14,referral,34573,308,1116.85
3,2024-11-14,facebook,19001,394,812.89
3,2024-11-14,partnership,14979,1353,860.35
3,2024-11-15,email,14424,652,710.27
3,2024-11-15,partnership,33539,946,1341.51
3,2024-11-16,partnership,29808,309,534.46
3,2024-11-16,organic,20568,949,347.72
3,2024-11-16,referral,21378,1010,620.48
3,2024-11-17,referral,10570,694,1506.53
3,2024-11-17,organic,42562,1434,412.97
3,2024-11-18,referral,16438,325,1279.99
3,2024-11-18,paid_search,14017,390,973.64
3,2024-11-19,referral,9955,1415,301.7
3,2024-11-19,email,10185,940,1549.7
3,2024-11-19,partnership,27083,1408,1141.99
3,2024-11-19,paid_search,30795,493,1597.08
3,2024-11-20,organic,44703,1384,1436.1
3,2024-11-20,referral,37900,689,218.74
3,2024-11-20,paid_search,9844,204,1234.51
3,2024-11-21,facebook,31219,1368,1600.68
3,2024-11-21,paid_search,36421,741,1856.55
3,2024-11-21,partnership,21558,629,1355.56
3,2024-11-22,referral,9003,547,831.8
3,2024-11-22,paid_search,42968,513,727.39
3,2024-11-23,organic,18543,666,1765.41
3,2024-11-23,email,20326,555,1079.51
3,2024-11-23,partnership,14933,186,1050.25
3,2024-11-24,organic,11667,274,893.96
3,2024-11-24,partnership,8143,619,211.14
3,2024-11-24,facebook,20071,539,1959.84
3,2024-11-24,paid_search,12474,1089,850.24
3,2024-11-25,partnership,31295,1068,1343.84
3,2024-11-25,organic,15336,233,1474.39
3,2024-11-25,email,37795,450,266.47
3,2024-11-26,partnership,40828,118,267.21
3,2024-11-26,email,10049,1041,622.52
3,2024-11-26,referral,12748,375,1460.54
3,2024-11-27,email,38758,912,1510.61
3,2024-11-27,facebook,20543,1362,1663.14
3,2024-11-27,organic,39804,92,1853.21
3,2024-11-27,partnership,43205,177,509.65
3,2024-11-28,organic,8602,914,1413.17
3,2024-11-28,paid_search,18923,1279,1717.63
3,2024-11-29,partnership,33954,613,1744.77
3,2024-11-29,email,21628,1010,407.59
3,2024-11-29,facebook,16623,700,453.7
3,2024-11-30,facebook,13741,626,1118.99
3,2024-11-30,referral,16892,90,886.48
3,2024-12-01,facebook,34807,1052,1111.23
3,2024-12-01,organic,11534,1269,273.75
3,2024-12-01,partnership,10611,366,1509.85
3,2024-12-01,paid_search,23005,758,956.8
3,2024-12-02,facebook,41821,420,631.08
3,2024-12-02,paid_search,7067,1260,1273.07
3,2024-12-02,email,25055,1399,427.76
3,2024-12-03,paid_search,38316,507,504.39
3,2024-12-03,email,44642,188,1625.16
3,2024-12-03,partnership,13926,428,118.87
3,2024-12-04,partnership,35249,480,731.37
3,2024-12-04,referral,23389,1207,1674.74
3,2024-12-04,facebook,16403,680,454.99
3,2024-12-04,email,23830,597,926.37
3,2024-12-05,organic,24892,763,1473.04
3,2024-12-05,email,29658,506,1740.85
3,2024-12-06,facebook,27240,882,320.22
3,2024-12-06,paid_search,16944,374,1611.41
3,2024-12-06,referral,14048,1349,1870.83
3,2024-12-07,paid_search,31937,466,1600.84
3,2024-12-07,facebook,19800,839,873.46
3,2024-12-08,organic,20727,1403,164.05
3,2024-12-08,email,8832,1473,569.54
3,2024-12-09,referral,44721,1039,798.68
3,2024-12-09,paid_search,22909,633,143.04
3,2024-12-10,referral,9201,640,548.98
3,2024-12-10,email,41362,1169,1633.34
3,2024-12-10,paid_search,40945,1281,1767.88
3,2024-12-10,facebook,32957,981,920.7
3,2024-12-11,paid_search,13581,1046,196.01
3,2024-12-11,partnership,39317,1434,273.52
3,2024-12-11,organic,13213,1127,1338.18
3,2024-12-12,paid_search,36104,537,1168.02
3,2024-12-12,facebook,27586,658,887.37
3,2024-12-12,email,39696,1375,1344.37
3,2024-12-12,partnership,38085,876,1812.3
3,2024-12-13,facebook,16567,762,1219.0
3,2024-12-13,organic,6621,91,1771.11
3,2024-12-13,partnership,18163,627,69.65
3,2024-12-13,referral,37903,783,838.22
3,2024-12-14,organic,13876,197,1469.14
3,2024-12-14,referral,25890,865,1284.6
3,2024-12-14,paid_search,15063,1190,1831.5
3,2024-12-14,email,38917,417,1267.01
3,2024-12-15,email,36066,196,498.93
3,2024-12-15,paid_search,32445,1310,1130.62
3,2024-12-15,facebook,27705,886,1019.65
3,2024-12-15,partnership,16506,735,335.52
3,2024-12-16,email,7492,764,917.14
3,2024-12-16,organic,16657,1176,1557.62
3,2024-12-17,facebook,44383,470,84.7
3,2024-12-17,email,14747,884,1272.93
3,2024-12-17,partnership,26445,223,761.57
3,2024-12-18,organic,13762,1104,1175.45
3,2024-12-18,partnership,36556,1320,82.86
3,2024-12-19,referral,20633,88,140.56
3,2024-12-19,partnership,30812,689,541.64
3,2024-12-20,organic,13560,293,1285.61
3,2024-12-20,referral,8782,1267,960.43
3,2024-12-20,partnership,16559,843,192.64
3,2024-12-20,email,19073,370,711.93
3,2024-12-21,facebook,12079,747,1319.81
3,2024-12-21,organic,25596,939,1853.54
3,2024-12-21,email,22402,105,790.09
3,2024-12-21,partnership,33855,1192,784.68
3,2024-12-22,organic,15773,1132,1885.42
3,2024-12-22,partnership,10829,1245,1826.8
3,2024-12-22,paid_search,23776,474,230.39
3,2024-12-22,referral,12740,1113,1717.37
3,2024-12-23,partnership,7817,1190,1734.94
3,2024-12-23,organic,22012,708,1300.52
3,2024-12-23,referral,28409,1374,1998.67
3,2024-12-24,facebook,37366,226,1609.47
3,2024-12-24,email,30767,765,307.42
3,2024-12-24,partnership,43548,626,1251.74
3,2024-12-24,paid_search,15223,1027,1026.03
3,2024-12-25,paid_search,23134,1119,1972.22
3,2024-12-25,organic,23432,117,142.81
3,2024-12-25,facebook,17103,754,1100.54
3,2024-12-26,referral,18734,1053,1349.42
3,2024-12-26,facebook,25969,826,924.46
3,2024-12-26,paid_search,9134,102,926.68
3,2024-12-26,organic,44795,675,94.26
3,2024-12-27,email,11877,719,1721.95
3,2024-12-27,organic,40313,91,1793.7
3,2024-12-28,referral,43105,1186,1232.69
3,2024-12-28,email,15019,876,537.68
3,2024-12-29,referral,19620,758,1182.63
3,2024-12-29,partnership,22339,1308,1766.86
3,2024-12-29,email,19409,1085,532.33
3,2024-12-30,partnership,41905,491,1454.23
3,2024-12-30,organic,16436,1377,122.55
